"","V1","V2"
"59",2.061370108,2.29122957586225
"60",2.438153509,2.24719886550753
"61",1.530539607,1.64505602854237
"62",1.080480161,1.38453158108849
"63",2.162327676,2.04579555042019
"64",1.477258438,1.39861501188745
"65",1.388582481,1.61574899611334
"66",1.158060664,1.35370308777214
"67",1.15216245,1.37561429531791
"68",1.698234723,1.80902767577994
"69",1.757839956,1.80042350458772
"70",1.681801959,1.79910683055979
"71",1.441271946,1.38573316366064
"72",1.618924474,1.73681862287866
"73",1.887697722,1.89722124044276
"74",1.40129016,1.46500960145621
"75",1.272038538,1.36168343385076
"76",1.329258212,1.48910998704713
"77",1.241566534,1.3601937184237
"78",1.999753121,1.86088109460124
"79",2.247911966,2.07348048384052
"80",2.133557093,1.80042363671466
"81",1.873390196,1.79713559278904
"82",2.152541632,2.14278949045182
"83",1.270873206,1.45581773704755
"84",2.297150382,2.49629475239004
"85",1.550832747,1.72511893736624
"86",1.661316254,1.53564935594313
"87",1.366252075,1.35964484249188
"88",1.672904335,1.71467880136683
"89",2.312597373,2.39688426372524
"90",1.878870012,1.95806470025837
"91",1.80475586,1.4741452208879
"92",1.27307483,1.41056385992276
"93",1.464605283,1.60198255294657
"94",1.065348371,1.38034808665983
"95",1.560789199,1.71187061092146
"96",1.472619632,1.45408468503738
"97",2.034374497,1.67193367858819
"98",1.972142644,1.85875183011596
"99",1.722381364,1.59593590108436
"100",1.307908337,1.4623659856185
"101",1.984773535,1.84547265363834
"102",1.506765194,1.55529456340607
"103",1.358300835,1.36338350135311
"104",2.615338371,2.69079291657834
"105",1.246098447,1.36615842278781
"106",1.429889742,1.37129319543224
"107",2.376671859,2.57683072708582
"108",1.962403024,1.94048244796455
"109",1.699634815,1.35270668040578
"110",1.697869137,1.6119388495991
"111",1.637305245,1.73471776341148
"112",1.502696668,1.56039188534401
"113",1.144705118,1.36407589726556
"114",1.79178725,1.7679335268821
"115",1.40643055,1.72790277730566
"116",1.197996957,1.37083254543873
"117",1.657915035,1.41178691646656
"118",1.138338939,1.40121486666146
"119",1.457965397,1.83242949109967
"120",2.517493906,2.40899578398687
"121",1.680035253,1.63952027320053
"122",1.292785736,1.35947861855404
"123",1.55275475,1.39390386642524
"124",1.803331382,1.9466995918541
"125",1.413007272,1.46334736881579
"126",1.275072893,1.43543357091674
"127",1.177188434,1.36614405797794
"128",1.748156267,1.80231877575887
"129",1.841720631,1.83464866824276
"130",1.649774252,1.39774695307165
"131",2.249978326,2.17863622030455
"132",1.432141148,1.53633447311176
"133",1.290776398,1.45396689871274
"134",1.747201569,1.53789846311576
"135",2.535471725,2.35891514047765
"136",1.72273686,1.5113717914788
"137",1.308666929,1.46348710247747
"138",1.492396491,1.35645626360902
"139",1.476592692,1.60391728902506
"140",1.816277164,1.63699398930263
"141",2.185908711,2.00015200563063
"142",2.091138513,2.04902996209236
"143",1.735429082,1.89448950068306
"144",1.843270309,1.89693787995691
"145",2.050743529,1.67797126945999
"146",1.729058768,1.5343657734304
"147",1.536737041,1.57628042157127
"148",2.489341591,2.28975064809319
"149",2.203802919,2.29518662420023
"150",1.966339623,2.08831610741383
"151",1.74785504,1.8598599652908
"152",1.523193843,1.36593740255312
"153",1.564501546,1.81297783752745
"154",2.072970049,2.11438822785033
"155",1.920622389,1.87434840725297
"156",1.777034869,1.7512920668775
"157",1.783870749,1.83575932864975
"158",2.832280677,2.63555310118282
"159",2.49958065,2.36111171053324
"160",1.948779656,2.03965978074839
"161",1.602554413,1.6521810860446
"162",1.487907427,1.42081519313097
"163",1.281256544,1.39208456618807
"164",1.819227559,1.85904018856821
"165",1.921638623,2.25476823344624
"166",1.375540003,1.44273233506461
"167",1.450643123,1.43811331309515
"168",2.771519051,2.6193543845671
"169",1.583556885,1.50956221467274
"170",1.713136194,1.64163387067825
"171",1.589656634,1.47468571190523
"172",1.74690959,1.6191958137196
"173",1.541473569,1.63172976540544
"174",1.221742127,1.35255761567634
"175",1.319632322,1.43384660203828
"176",2.033847906,1.97920902424875
"177",1.348185887,1.36501023228052
"178",1.439834684,1.44347314002129
"179",2.769388337,2.46552967770457
"180",2.366231882,2.28983509910408
"181",1.241522425,1.37423834774245
"182",1.516086415,1.3979191845797
"183",1.797897988,1.38968295213015
"184",2.04797643,1.98846886446939
"185",1.477191053,1.38758974770481
"186",2.526420527,2.55749632467162
"187",1.405507188,1.37969448076896
"188",0.879309902,1.41836020585198
"189",2.658960885,2.57458891740058
"190",1.341724595,1.39326914595768
"191",2.244283686,2.08473159329861
"192",2.175002897,2.01396494068526
"193",1.689664575,1.95618938517076
"194",1.528527442,1.35889840113088
"195",1.60101742,1.35260915762542
"196",2.117209542,2.38310645815025
"197",1.491263426,1.57095744774636
"198",1.730463454,1.82778914003859
"199",2.02901806,2.09520917584237
"200",2.168305732,2.0420301896971
