"","V1","V2"
"1",1.14159649,1.20976447451842
"2",1.023495693,1.18945784649456
"3",1.074435729,1.09656670934903
"4",1.25363584,1.41662144209316
"5",1.267069087,1.02975584692471
"6",1.136058716,1.06552049086827
"7",0.961714198,1.13906880604359
"8",1.188697197,1.32409246123653
"9",1.128990419,1.18719473308227
"10",1.246969881,1.20692862099703
"11",1.337719626,1.3394840677013
"12",1.048201233,1.17762385110851
"13",1.256352769,1.15582870680703
"14",1.484213241,1.31001441195996
"15",1.055561407,1.12134590139387
"16",1.104926663,1.26826779244931
"17",1.248347121,1.40568556075914
"18",1.088221963,1.17454714556784
"19",1.380112279,1.4084647402797
"20",1.306059581,1.18077153336241
"21",1.58610024,1.40593475693628
"22",1.332400276,1.37420346836274
"23",1.282456922,1.39570350857914
"24",1.328009889,1.13104254370865
"25",1.073183807,1.13843292413206
"26",1.050993317,1.03263495847816
"27",1.124522733,1.12118094974573
"28",1.001544091,1.05035417614626
"29",1.279536213,1.26001998610483
"30",1.171144545,1.32272616724976
"31",1.430482022,1.30026512789123
"32",1.508284666,1.32582585089941
"33",1.235815051,1.31229603028236
"34",1.061798924,1.13192657847227
"35",0.940058064,1.02457179299076
"36",1.358522186,1.32257491707538
"37",1.482803909,1.26144367527981
"38",1.211468515,1.02026094652191
"39",0.905419056,1.0195854769689
"40",1.386554815,1.19196281715712
"41",1.222704518,1.21529422817406
"42",1.42384823,1.2044058628475
"43",1.105844842,1.19021666381668
"44",1.193598432,1.16649237492191
"45",1.117703998,1.15863473765392
"46",1.183759113,1.04354919170511
"47",1.338602842,1.10700592671427
"48",1.057135874,1.11241063229434
"49",1.263177673,1.24958139701002
"50",1.364686363,1.41266981109515
"51",1.077849228,1.13585930930821
"52",1.09273257,1.03420933950703
"53",0.975908048,1.1651862507025
"54",1.123039592,1.10323474744334
"55",0.859111284,0.960886887848076
"56",1.046385216,1.01961433810609
"57",1.070045588,1.234417781876
"58",1.281051608,1.26270152072579
"59",1.127725778,1.04832621494884
"60",1.432453511,1.1075420106648
"61",1.051482157,1.03116543326682
"62",0.767043816,1.04365733881339
"63",1.327159978,1.21527547718263
"64",1.157341928,1.20385383650362
"65",0.930390328,1.0221288470334
"66",0.857801207,0.791963485865799
"67",0.839117418,1.04766134972816
"68",1.087367367,1.16144253392518
"69",1.155876383,1.31319698345608
"70",1.080096509,1.20397222532501
"71",1.12734988,1.23230594731227
"72",1.069112855,1.0272839685152
"73",1.232030886,1.10704149913671
"74",1.048338637,1.210010714092
"75",0.968689904,1.05525233532174
"76",0.952870251,1.02011906060911
"77",0.9367695,1.06055241276353
"78",1.342744842,1.33131499262096
"79",1.466742526,1.33494106976435
"80",1.532452547,1.42205154071632
"81",1.272960322,1.14834236761847
"82",1.233012151,1.04384886686559
"83",0.913915247,1.01902924421632
"84",1.085961363,1.03090323467803
"85",1.034003096,1.14564495884767
"86",1.269839342,1.33639464447725
"87",1.063748407,1.15419479172327
"88",1.164057625,1.19266811439068
"89",1.184471002,1.14540847897748
"90",1.123283218,1.11476670475384
"91",1.447405386,1.42163310356402
"92",0.947379207,1.03039055512581
"93",1.016072707,1.08752494813525
"94",0.749779979,0.92726335240585
"95",1.053986934,1.19153847768679
"96",1.116683396,1.05088459719686
"97",1.537171768,1.3929915563967
"98",1.348470274,1.24678722492615
"99",1.278905678,1.3229657514576
"100",0.947206265,1.02660770123516
"101",1.341074871,1.20357865623107
"102",1.089254536,1.02143846097767
"103",1.051826275,1.32205192831957
"104",1.397573802,1.05544075537491
"105",0.940851533,1.03912595379243
"106",1.122414619,1.12137285376259
"107",1.098202703,1.0266103878211
"108",1.22446492,1.1551257983286
"109",1.399246092,1.40947022860658
"110",1.259704222,1.24648988240352
"111",1.112930786,1.02388223719108
"112",1.096063663,1.14782053734306
"113",0.83780152,1.01968694524926
"114",1.217243119,1.23769063128879
"115",0.887264288,1.03958093525725
"116",0.887482686,1.02984625785065
"117",1.331904734,1.3941119369563
"118",0.817131638,1.08575437778542
"119",0.825296942,0.932412238448816
"120",1.50533736,1.31932778767374
"121",1.223281478,1.08772789789678
"122",0.990348922,1.14261580092525
"123",1.235157819,1.38127371851667
"124",1.109784897,1.0223676687186
"125",1.051901811,1.17736022797896
"126",0.937105228,0.982946768186708
"127",0.871949689,1.06861538119714
"128",1.142660561,1.02816487893509
"129",1.208781258,1.28631867422298
"130",1.330393706,1.38529197477048
"131",1.396056143,1.29653645983038
"132",1.040093784,1.27805332447997
"133",0.93486702,1.02748251238632
"134",1.341565674,1.29874575845616
"135",1.438649923,1.15807529155809
"136",1.33386861,1.41737694581095
"137",0.956288282,1.02832918399589
"138",1.18969347,1.28406834295584
"139",1.043277575,1.18806577886778
"140",1.344629973,1.4048776803219
