"","V1","V2"
"1",1.14159649,1.20703459972865
"2",1.023495693,1.18261064920441
"3",1.074435729,1.09849346353246
"4",1.25363584,1.41591838771052
"5",1.267069087,1.01757722992064
"6",1.136058716,1.08363036424675
"7",0.961714198,1.12492570801766
"8",1.188697197,1.3281923301505
"9",1.128990419,1.17972513150912
"10",1.246969881,1.20368348312761
"11",1.337719626,1.34321836125472
"12",1.048201233,1.16750955991603
"13",1.256352769,1.14001190054272
"14",1.484213241,1.31418602843616
"15",1.055561407,1.11251027424045
"16",1.104926663,1.27160119056497
"17",1.248347121,1.40585677896834
"18",1.088221963,1.16347184110571
"19",1.380112279,1.40839985307853
"20",1.306059581,1.17155422952273
"21",1.58610024,1.40599171776736
"22",1.332400276,1.37640575265126
"23",1.282456922,1.39657999776658
"24",1.328009889,1.1189375723119
"25",1.073183807,1.12445021698116
"26",1.050993317,1.06310482222762
"27",1.124522733,1.11240463163515
"28",1.001544091,1.07532369547768
"29",1.279536213,1.2629264872318
"30",1.171144545,1.32682204207932
"31",1.430482022,1.30449703349213
"32",1.508284666,1.3298267099237
"33",1.235815051,1.31650286928722
"34",1.061798924,1.11957715580644
"35",0.940058064,1.05507672098256
"36",1.358522186,1.32664859812254
"37",1.482803909,1.26436558451635
"38",1.211468515,1.04805024843967
"39",0.905419056,1.03820205803094
"40",1.386554815,1.1855972072416
"41",1.222704518,1.21350182761824
"42",1.42384823,1.20079810758532
"43",1.105844842,1.1835069066103
"44",1.193598432,1.15268386214187
"45",1.117703998,1.14303297267334
"46",1.183759113,1.07109617394012
"47",1.338602842,1.10403828283189
"48",1.057135874,1.10703620151073
"49",1.263177673,1.25168533471327
"50",1.364686363,1.41224778722446
"51",1.077849228,1.12249048866358
"52",1.09273257,1.06438862874416
"53",0.975908048,1.15085842785372
"54",1.123039592,1.10197620725359
"55",0.859111284,0.818473773462251
"56",1.046385216,0.985061424934538
"57",1.070045588,1.23513443894457
"58",1.281051608,1.265761284605
"59",1.127725778,1.07404995852949
"60",1.432453511,1.10433433708574
