"","V1","V2"
"162",1.173291728,1.11693145418449
"163",1.156929257,1.35307867880935
"164",1.18705874,1.1009970070492
"165",1.234045432,1.19516497883682
"166",1.067795836,1.20192002306458
"167",1.376516041,1.34442731255525
"168",1.666861835,1.41117261825607
"169",1.200105551,1.31371373119488
"170",1.489798656,1.53362252581408
"171",1.479550244,1.53313926589957
"172",1.494607742,1.38313767019496
"173",1.204714083,1.19657213529861
"174",0.931003703,1.12108601347178
"175",1.132999213,1.28850038670386
"176",1.343107255,1.0848096012003
"177",1.073931536,1.20357158311245
"178",1.357196758,1.38168170215163
"179",1.863508235,1.5099043629689
"180",1.561181078,1.40500923309977
"181",1.062874662,1.2203124020558
"182",1.356080988,1.35977356029846
"183",1.586782575,1.46964220001497
"184",1.299426717,1.24600340254057
"185",1.16042853,1.14923186202768
"186",1.460204052,1.34488492572997
"187",1.206514658,1.24008042618789
"188",0.685678102,1.09353044980246
"189",1.820020721,1.75795439522338
"190",1.273324073,1.36061635052599
"191",1.703463686,1.64003149459477
"192",1.512521529,1.31139141561431
"193",1.242675806,1.30406143217589
"194",1.496405868,1.57033577480138
"195",1.390480593,1.38892620475349
"196",1.37168426,1.34159611640905
"197",1.140995178,1.10818631530173
"198",1.200117104,1.32356112118137
"199",1.23524254,1.09394688767285
"200",1.696949356,1.72317991674352
